|G01634A.T-BC|T-BC 155kVAR|E||M0111|interruptor de 3x630 A|T5N|ABB|1SDA054396R1|1480.80|  1.00|UND|1480.80|
|G01634A.T-BC|T-BC 155kVAR|E||M0257|interruptor de 3x125 A|XT1C|ABB|1SDA067398R1|312.62|  4.00|UND|1250.48|
|G01634A.T-BC|T-BC 155kVAR|E||M0260|interruptor de 3x63 A|XT1C|ABB|1SDA067395R1|272.43|  1.00|UND|272.43|
|G01634A.T-BC|T-BC 155kVAR|E||M0941|contactor  35/63/67kvar - 230/400/440V, LC1DK|TeSys LC1DK|SCHNEIDER|LC1DWK12M7|724.42|  4.00||2897.68|
|G01634A.T-BC|T-BC 155kVAR|E||M0939|contactor  17/30/32kvar - 230/400/440V, LC1DK|TeSys LC1DK|SCHNEIDER|LC1DPKM7|363.66|  1.00||363.66|
|G01634A.T-BC|T-BC 155kVAR|E||M1281|condensador 25kvar - 400/60Hz.|416.37.0258|DUCATI|416.37.0258|272.00| 18.00||4896.00|
|G01634A.T-BC|T-BC 155kVAR|E||M0592|autosoportado 2100x800x800 (ABB)|IS2|ABB 04|GA208080|2040.48|  1.00||2040.48|
